k15_color1_pos7,58.96565831506653,10.642386686556906,287011.4857142857,0.856155551702682,14619293.363051439
k5_color1_pos7,107.249983892229,26.325183594463443,733660.4666666667,0.9493455054763432,15136556.593119929
k8_color1_pos7,64.1962840812612,21.93427890308291,264376.6428571429,0.8848866040045781,14988395.350092238
k8_color2_pos6,145.09627078710835,8.229701528574378,684942.4285714286,0.8950357569075678,13419501.570963994
k8_color2_pos6,145.09627078710835,8.229701528574378,684942.4285714286,0.8950357569075678,13419501.570963994
k6_color2_pos5,144.67991945151758,18.333450255332462,1039991.2444444443,1.0082613006195524,12720181.916824376
k7_color3_pos6,157.4999389413612,12.148258120134242,914085.111111111,0.9033679044578732,12300762.11536895
k7_color6_pos12,157.50012208658686,12.148261979865978,914085.1746031746,0.9033679755008656,12300762.093116267
k9_color8_pos12,107.55772776121711,9.343897912069957,590686.5,0.9771776686339105,12001334.955136133
k9_color8_pos12,107.55772776121711,9.343897912069957,590686.5,0.9771776686339105,12001334.955136133
k9_color10_pos10,108.17165751410671,10.628626495592846,599012.2407407408,1.010115626814687,11297223.539916798
k6_color4_pos6,177.47407903281666,9.888523001213967,1418227.6444444444,0.9153489274510056,12357786.2237804
k6_color4_pos7,192.85638624275444,9.650660052931888,1437090.1777777777,0.909191700759404,12480550.562804667
k10_color3_pos6,104.9471187582122,10.722261276887146,482239.27407407406,0.9066198956968622,12610863.757982703
k11_color3_pos7,78.1608868054452,8.86441268257469,378560.6424242424,0.9329134149492484,13056806.979954263
k11_color2_pos6,80.98666264340234,10.067300213023932,352879.1393939394,0.9155765009520694,13427898.607547678
k12_color2_pos6,86.33107358573675,12.230115281209663,487386.67676767684,0.9378145394764221,13046770.635824777
k12_color1_pos5,74.15448007831193,11.546391235396984,369797.2727272727,0.9143216769136974,14240292.77103684
k12_color2_pos6,86.33107358573675,12.230115281209663,487386.67676767684,0.9378145394764221,13046770.635824777
k12_color1_pos6,74.87004691373774,11.55984307829116,367223.4747474748,0.9074882658216685,14523071.018922603
k13_color1_pos6,60.737351035973326,12.809640195805073,313454.74358974356,0.8619562951781745,14518318.998463064
k15_color1_pos6,57.03577741069113,10.405480475015423,269791.89206349204,0.8530915403719792,14479647.969986074
k3_color1_pos6,201.40040629795158,26.472132999064346,824652.0,0.9061502184866989,12839091.36188337
k15_color1_pos6,57.03577741069113,10.405480475015423,269791.89206349204,0.8530915403719792,14479647.969986074
k15_color1_pos6,57.03577741069113,10.405480475015423,269791.89206349204,0.8530915403719792,14479647.969986074
k15_color1_pos6,57.03577741069113,10.405480475015423,269791.89206349204,0.8530915403719792,14479647.969986074
k12_color1_pos5,58.47513782094102,10.745962259375913,267172.04040404037,0.8772421661370791,14580350.503784055
k12_color1_pos5,68.87984472554069,8.507752194271886,319099.3232323232,0.8676895884939628,14635459.222895322
k9_color1_pos5,68.3256228977449,14.480014014266226,381212.68518518517,0.8476310460433899,14968826.39457514
k15_color5_pos1,176.56082803908927,10.87469598806967,678223.8793650793,1.0805125678543408,7630572.104594079
k12_color5_pos1,192.11615837685588,12.330241652238302,737136.9898989899,1.0571923629728561,8358295.149906988
k15_color5_pos2,165.52776033385203,11.115769781318592,494050.08253968257,1.0874033021083702,8465430.022323089
k15_color2_pos5,36.86218300000241,9.208042913491386,158483.0031746032,0.8956893722872561,13091750.879563808
k15_color2_pos5,36.86218300000241,9.208042913491386,158483.0031746032,0.8956893722872561,13091750.879563808
k15_color2_pos5,36.86218300000241,9.208042913491386,158483.0031746032,0.8956893722872561,13091750.879563808
k15_color2_pos6,37.13807335201561,9.110456397624498,156490.57142857145,0.8856934265199429,13547895.601229591
